Date,Expense/Income,Category,Payment Method,Amount,Balance
2023-08-29 20:57:11,Income,Business Income,Credit Card,4273.78,77010.53
2023-09-27 03:29:13,Expense,Education,Debit Card,1506.3,75504.23
2024-01-15 05:08:56,Income,Freelance,Credit Card,130.45,75634.68
2023-03-14 23:35:44,Expense,Bills,Mobile Wallet,2532.31,73102.37
2023-06-07 15:42:36,Expense,Food,UPI,1625.94,71476.43
2023-01-23 15:40:59,Expense,Entertainment,Cash,4782.9,66693.53
2023-09-18 02:43:58,Income,Freelance,Debit Card,224.19,66917.72
2023-10-21 19:46:52,Expense,Health,Mobile Wallet,1874.68,65043.04
2023-08-27 13:28:14,Expense,Food,UPI,3105.51,61937.53
2023-01-17 20:12:11,Expense,Miscellaneous,Bank to Bank,188.6,61748.93
2023-06-08 17:27:00,Income,Gifts,UPI,4765.81,66514.74
2023-09-08 20:43:05,Income,Investments,UPI,2621.23,69135.97
2023-10-01 08:11:33,Income,Business Income,Bank to Bank,4975.35,74111.32
2023-04-21 00:01:20,Expense,Health,Mobile Wallet,1617.27,72494.05
2023-09-23 11:43:22,Expense,Education,Debit Card,3290.49,69203.56
2023-09-19 17:02:49,Expense,Entertainment,Debit Card,4691.13,64512.43
2023-06-22 03:47:13,Income,Gifts,Mobile Wallet,3583.59,68096.02
2024-01-08 05:48:40,Expense,Bills,Mobile Wallet,1832.33,66263.69
2023-12-09 01:34:43,Expense,Shopping,Bank to Bank,753.33,65510.36
2023-08-15 21:29:23,Income,Salary,Bank to Bank,3198.4,68708.76
2023-02-24 00:06:39,Income,Freelance,Cash,4187.35,72896.11
2023-11-13 18:54:42,Expense,Housing,Debit Card,4207.23,68688.88
2023-03-05 12:21:28,Income,Rental Income,Mobile Wallet,3014.53,71703.41
2023-12-10 13:44:24,Expense,Shopping,Other,1426.07,70277.34
2023-07-07 12:39:44,Expense,Education,Debit Card,1954.3,68323.04
2023-07-18 17:35:06,Expense,Entertainment,Credit Card,900.94,67422.1
2023-12-29 11:35:35,Income,Salary,Bank to Bank,2701.75,70123.85
2023-02-12 05:08:00,Income,Other,UPI,3639.57,73763.42
2023-11-13 19:22:53,Expense,Shopping,Cash,3075.42,70688.0
2023-11-05 23:51:10,Expense,Education,Debit Card,219.18,70468.82
2023-07-17 22:23:36,Expense,Health,Other,3593.61,66875.21
2023-09-11 04:38:21,Expense,Miscellaneous,Cash,1078.86,65796.35
2023-01-14 17:05:17,Income,Salary,Bank to Bank,3752.95,69549.3
2023-04-03 10:36:50,Income,Salary,Mobile Wallet,109.09,69658.39
2023-11-26 07:16:48,Income,Rental Income,Cash,3922.16,73580.55
2023-11-11 05:57:27,Expense,Travel,Other,1283.93,72296.62
2023-02-17 22:32:39,Expense,Education,Credit Card,2906.05,69390.57
2023-12-23 03:25:26,Expense,Travel,Cash,677.56,68713.01
2023-09-04 03:52:17,Expense,Housing,Bank to Bank,3410.92,65302.09
2023-12-31 23:27:30,Expense,Health,Cash,2194.49,63107.6
2023-01-02 16:43:38,Expense,Transport,Mobile Wallet,659.71,62447.89
2023-07-18 11:34:08,Income,Other,Bank to Bank,3176.46,65624.35
2023-12-18 18:30:36,Expense,Transport,Debit Card,867.6,64756.75
2023-11-11 00:51:53,Income,Rental Income,Debit Card,4574.1,69330.85
2023-03-28 01:25:42,Income,Rental Income,Bank to Bank,2450.78,71781.63
2023-08-11 16:54:57,Income,Investments,UPI,547.28,72328.91
2023-10-16 12:31:30,Expense,Bills,Bank to Bank,4245.24,68083.67
2023-02-07 05:07:52,Expense,Bills,Mobile Wallet,2550.22,65533.45
2023-10-05 16:24:38,Expense,Food,Cash,716.91,64816.54
2023-07-31 03:20:07,Income,Rental Income,Bank to Bank,4583.35,69399.89
2023-09-03 10:53:30,Income,Freelance,Credit Card,1204.59,70604.48
2023-09-12 21:26:40,Expense,Entertainment,Cash,3567.29,67037.19
2023-02-28 16:41:01,Income,Investments,Mobile Wallet,1170.65,68207.84
2023-07-10 03:51:52,Expense,Transport,Bank to Bank,4936.14,63271.7
2023-04-01 22:59:58,Expense,Shopping,Mobile Wallet,806.14,62465.56
2023-10-31 23:35:03,Expense,Housing,Debit Card,533.88,61931.68
2023-11-12 07:16:56,Income,Other,Mobile Wallet,4868.56,66800.24
2023-09-16 16:53:19,Income,Investments,UPI,4976.3,71776.54
2023-03-14 01:02:49,Income,Salary,Other,112.54,71889.08
2023-05-30 02:42:02,Expense,Health,Debit Card,776.47,71112.61
2024-01-14 20:48:59,Income,Freelance,UPI,4462.21,75574.82
2023-01-19 18:11:21,Expense,Travel,Cash,3645.08,71929.74
2024-01-30 07:43:29,Expense,Bills,Debit Card,3652.01,68277.73
2023-09-19 05:32:42,Income,Investments,Other,4760.43,73038.16
2023-07-11 05:00:31,Expense,Entertainment,Bank to Bank,3183.07,69855.09
2023-07-05 07:16:08,Income,Salary,Mobile Wallet,3603.84,73458.93
2023-11-27 09:38:00,Income,Salary,UPI,4996.2,78455.13
2023-09-15 20:02:57,Income,Investments,Bank to Bank,2978.58,81433.71
2023-10-14 03:03:08,Income,Salary,Mobile Wallet,760.44,82194.15
2023-02-01 15:33:15,Expense,Housing,Other,1266.83,80927.32
2023-07-15 01:26:32,Expense,Food,Bank to Bank,3354.2,77573.12
2023-08-24 11:18:16,Income,Business Income,Cash,4504.05,82077.17
2023-05-27 20:38:24,Income,Other,Credit Card,3080.19,85157.36
2023-11-12 23:42:12,Expense,Bills,UPI,3093.61,82063.75
2023-05-13 08:44:36,Income,Other,Mobile Wallet,976.17,83039.92
2023-03-31 15:20:29,Income,Rental Income,Bank to Bank,2638.19,85678.11
2023-07-31 14:26:45,Expense,Miscellaneous,Other,1847.58,83830.53
2023-07-30 23:53:03,Expense,Health,Mobile Wallet,966.35,82864.18
2023-04-19 08:18:33,Income,Rental Income,Mobile Wallet,3593.0,86457.18
2023-07-23 07:34:30,Income,Salary,Bank to Bank,4691.43,91148.61
2023-08-27 10:29:11,Expense,Bills,Debit Card,4886.17,86262.44
2023-03-28 04:37:17,Expense,Shopping,Mobile Wallet,1693.62,84568.82
2024-01-30 11:28:03,Expense,Food,Debit Card,3934.14,80634.68
2023-05-30 23:34:56,Income,Other,Mobile Wallet,1682.37,82317.05
2023-03-01 06:40:29,Income,Salary,Debit Card,3252.96,85570.01
2023-01-29 08:43:13,Expense,Housing,Credit Card,1408.4,84161.61
2023-03-05 05:06:21,Income,Gifts,Mobile Wallet,1677.32,85838.93
2023-07-20 07:14:46,Income,Salary,Debit Card,1519.18,87358.11
2023-02-12 21:20:48,Income,Gifts,Bank to Bank,4249.68,91607.79
2023-03-15 15:25:06,Expense,Health,Bank to Bank,433.12,91174.67
2023-11-07 17:58:08,Income,Rental Income,Debit Card,976.55,92151.22
2023-02-17 21:55:53,Expense,Miscellaneous,Other,2362.36,89788.86
2023-09-19 21:17:02,Income,Other,Cash,3185.01,92973.87
2023-01-08 19:07:59,Income,Freelance,Credit Card,2398.12,95371.99
2023-09-29 13:25:13,Expense,Health,Credit Card,1919.17,93452.82
2023-01-18 01:11:10,Expense,Housing,UPI,3755.97,89696.85
2023-01-11 05:04:52,Expense,Health,UPI,4593.58,85103.27
2023-07-22 02:59:32,Income,Business Income,UPI,2639.83,87743.1
2023-04-14 17:32:39,Income,Investments,Bank to Bank,1796.42,89539.52
2023-07-14 23:15:11,Expense,Housing,Credit Card,2331.91,87207.61
2024-01-27 19:32:41,Income,Salary,Cash,919.04,88126.65
2023-06-28 13:31:55,Income,Business Income,Other,3149.58,91276.23
2023-08-13 21:06:55,Expense,Education,Debit Card,1234.77,90041.46
2023-07-17 12:52:34,Expense,Food,Credit Card,1773.39,88268.07
2023-03-22 13:30:45,Income,Other,Credit Card,2269.03,90537.1
2023-12-13 05:18:46,Expense,Transport,Cash,1069.8,89467.3
2023-06-24 23:13:50,Income,Rental Income,UPI,238.41,89705.71
2024-01-10 14:29:46,Income,Other,Credit Card,1548.79,91254.5
2023-12-31 20:04:07,Expense,Education,Mobile Wallet,1613.78,89640.72
2023-11-24 06:40:43,Income,Gifts,UPI,1598.74,91239.46
2023-06-18 15:36:08,Expense,Housing,Credit Card,4043.1,87196.36
2023-08-28 10:59:31,Expense,Transport,UPI,811.72,86384.64
2023-05-12 13:08:36,Expense,Health,Mobile Wallet,3178.53,83206.11
2023-03-01 18:30:58,Expense,Miscellaneous,Cash,2267.66,80938.45
2023-02-21 04:35:46,Expense,Education,Mobile Wallet,439.85,80498.6
2024-01-05 15:37:54,Expense,Miscellaneous,Credit Card,715.3,79783.3
2023-09-10 07:54:57,Income,Gifts,Debit Card,448.39,80231.69
2024-01-11 13:15:47,Income,Investments,UPI,4407.48,84639.17
2023-01-12 11:16:36,Expense,Education,Bank to Bank,3460.76,81178.41
2023-01-15 17:14:14,Income,Business Income,Cash,3710.03,84888.44
2023-03-13 15:13:26,Expense,Bills,Bank to Bank,548.83,84339.61
2023-09-23 02:43:29,Expense,Health,Cash,732.01,83607.6
2023-06-12 14:12:48,Expense,Health,Cash,2973.21,80634.39
2023-12-04 13:39:13,Income,Business Income,UPI,4069.2,84703.59
2023-12-12 05:47:54,Income,Other,Debit Card,4964.34,89667.93
2023-04-10 13:12:21,Expense,Health,Credit Card,2526.73,87141.2
